식별번호,시장명,시장유형,소재지도로명주소,소재지지번주소,위도,경도
08006,서원시장,상설장,부산광역시 동래구 충렬대로359번길 55,부산광역시 동래구 안락1동425-51,35.20038828,129.0990191
08006,안락상가시장,상설장,부산광역시 동래구 충렬대로410번길 21,부산광역시 동래구 안락2동603-1,35.1954983,129.1033164
08006,충렬상가시장,상설장,부산광역시 동래구 충렬대로459번길 73-10,부산광역시 동래구 안락동464-21,35.19809586,129.1099543
08005,개금골목시장,상설장,부산광역시 부산진구 가야공원로 14번길 85,부산광역시 부산진구 개금동 173-2,35.1518328,129.0247937
08005,당감 골목시장,상설장,부산광역시 부산진구 당감로 16번길 22,부산광역시 부산진구 당감동 262-61,35.16328299,129.0408703
08005,서면중앙시장,상설장,부산광역시 부산진구 동성로 143,부산광역시 부산진구 전포2동 608-1,35.16085844,129.0632892
08005,양정시장,상설장,부산광역시 부산진구 동평로420번길 18 양정상가아파트,부산광역시 부산진구 양정동 390,35.17276467,129.0697618
08005,국제상가,상설장,부산광역시 부산진구 백양관문로 104-1,부산광역시 부산진구 당감동 791,35.1684408,129.028207
08005,당감새시장,상설장,부산광역시 부산진구 백양대로 60번길 64,부산광역시 부산진구 당감동 292-118,35.16506067,129.0421399
08005,동평새시장,상설장,부산광역시 부산진구 백양순환로164번길 13-2,부산광역시 부산진구 당감동 315-4,35.16666694,129.0408872
08005,골드테마거리,상설장,부산광역시 부산진구 범일로 134 중앙빌딩,부산광역시 부산진구 법천1동 836-1,35.14193851,129.0597745
08005,부전농수산물 새벽시장,상설장,부산광역시 부산진구 부전로 156,부산광역시 부산진구 부전동 347-1,35.16225251,129.0583022
08005,서면종합시장,상설장,부산광역시 부산진구 부전로 162번길 28,부산광역시 부산진구 부전동 347-40,35.16191514,129.0589849
08005,부산전자 종합시장,상설장,부산광역시 부산진구 부전로 196,부산광역시 부산진구 부전동 27-1,35.16375165,129.0624353
08005,성곡종합시장,상설장,부산광역시 부산진구 새싹로 207-6,부산광역시 부산진구 초읍동271-6,35.17476161,129.0480782
08005,서면시장,상설장,부산광역시 부산진구 서면로 56,부산광역시 부산진구 부전동 256-6,35.1556582,129.0581408
08005,초읍시장,상설장,부산광역시 부산진구 성지로51번길 60,부산광역시 부산진구 초읍동225,35.17731689,129.0528914
08005,개금큰시장,상설장,부산광역시 부산진구 엄광로 15,부산광역시 부산진구 개금동 615-20,35.14853427,129.0178858
08005,가야벽산상가,상설장,부산광역시 부산진구 엄광로 68 벽산아파트,부산광역시 부산진구 가야2동 669-9,35.14661344,129.0269894
08005,연지시장,상설장,부산광역시 부산진구 연지로14,부산광역시 부산진구 연지동 190-40,35.17090509,129.0513996
08005,부산평화시장,상설장,부산광역시 부산진구 자유평화로 7,부산광역시 부산진구 범천1동 839-52,35.14169728,129.0606748
08005,철뚝시장,상설장,부산광역시 부산진구 자유평화로3번길 14-15,부산광역시 부산진구 범천동 839-36,35.14222041,129.0615694
08005,전포놀이터시장,상설장,부산광역시 부산진구 전포대로 256번길 109,부산광역시 부산진구 전포동197-6,35.15899025,129.0670092
08005,부전상가,상설장,부산광역시 부산진구 중앙대로 755번길 21,부산광역시 부산진구 부전동 265-25,35.16034559,129.0595513
08005,부전가상골목시장,상설장,부산광역시 부산진구 중앙대로 775-21번길,부산광역시 부산진구 부전동 341-70,35.16220022,129.0612385
08005,부전시장,상설장,부산광역시 부산진구 중앙대로 783번길 23,부산광역시 부산진구 부전동 573,35.16323429,129.0609058
08005,부전 인삼시장,상설장,부산광역시 부산진구 중앙대로573-26,부산광역시 부산진구 부전동 573-26,35.16323429,129.0609058
08005,양정전통시장,상설장,부산광역시 부신진구 동평로 410,부산광역시 부신진구 양정동370,35.17359419,129.069435
08008,정이있는 구포시장,5일장,부산광역시 북구 구포시장2길 8,부산광역시 북구 구포1동 599-15,35.20835511,129.0038538
08008,만덕시장,상설장,부산광역시 북구 만덕1로24번길 8,부산광역시 북구 만덕1동 829,35.21449706,129.0353711
08008,구포축산물도매시장,상설장,부산광역시 북구 사상로583번길 25,부산광역시 북구 구포2동 1188-3번지,35.19619458,128.9892003
08008,만덕2동 제일상가시장,상설장,부산광역시 북구 함박봉로140번길 109,부산광역시 북구 만덕2동 945-2,35.20223944,129.0361289
08015,주례럭키종합상가,상설장,부산광역시 사상구 가야대로 284번길 12,부산광역시 사상구 주례동 595-4,35.14875176,129.00292
08015,부산광역시 철강판매 협동조합,상설장,부산광역시 사상구 강변대로 532 17-26,부산광역시 사상구 엄궁동 643-4,35.13320427,128.9666033
08015,부산광역시 건축자재판매협동조합,상설장,부산광역시 사상구 강변대로 570,부산광역시 사상구 엄궁동 642,35.13287325,128.9653822
08015,르네시떼,상설장,부산광역시 사상구 광장로7,부산광역시 사상구 괘법동 529-1,35.16433608,128.9777161
08015,부산 산업용품상협동조합,상설장,부산광역시 사상구 괘감로 37,부산광역시 사상구 괘법동 578,35.15975522,128.9804344
08015,우신종합상가,상설장,부산광역시 사상구 백양대로 880,부산광역시 사상구 모라동 1362,35.18311311,128.9912819
08015,고려쇼핑센터,상설장,부산광역시 사상구 사상로 207,부산광역시 사상구 괘법동 535-11,35.16361948,128.9841829
08015,모라전통시장,상설장,부산광역시 사상구 사상로 483,부산광역시 사상구 모라동 1089-3,35.18763087,128.9874369
08015,사상시장,상설장,부산광역시 사상구 사상로250번길58 괘법동,부산광역시 사상구 괘법동 379-1,35.16665715,128.9855085
08015,복이있는 덕포시장,상설장,부산광역시 사상구 사상로293번길12,부산광역시 사상구 덕포동 421-13,35.17128103,128.9822553
08015,부산산업용재유통상가,상설장,부산광역시 사상구 새벽로 131,부산광역시 사상구 감전동 152-2,35.15327872,128.9810797
08015,부산 새벽시장,상설장,부산광역시 사상구 새벽로 141,부산광역시 사상구 감전동 143-16,35.15414273,128.9824317
08015,감전제일상가시장,상설장,부산광역시 사상구 새벽로168번길 21-11,부산광역시 사상구 감전동 121-12,35.15632532,128.9845484
08015,감전시장,상설장,부산광역시 사상구 새벽로168번길 21-6,부산광역시 사상구 감전동121-12,35.1561407,128.984607
08015,학장반도프라자 상가,상설장,부산광역시 사상구 수산시 사상구 대동로 98,부산광역시 사상구 수산시 사상구 학장동 573-1,35.13729145,128.9791721
08015,주례현대무지개상가,상설장,부산광역시 사상구 주례로 93,부산광역시 사상구 주례동 530-5,35.14496383,129.0049861
08015,영해종합시장,상설장,부산광역시 사상구 학감대로 109-10,부산광역시 사상구 학장동 570-2,35.1407094,128.9879641
08015,구덕대림상가,상설장,부산광역시 사상구 학감대로49번길 62,부산광역시 사상구 학장동 167-3,35.13532021,128.9922406
08010,에덴시장,상설장,부산광역시 사하구 낙동대로535번길 28,부산광역시 사하구 하단2동 487-6,35.1114836,128.9629713
08010,에덴골목시장,상설장,부산광역시 사하구 낙동대로535번길 33,부산광역시 사하구 하단2동 500-29,35.11114755,128.9627212
08010,다대씨파크,상설장,부산광역시 사하구 다대동로 20,부산광역시 사하구 다대동 680-2,35.05514907,128.9719733
08010,신평골목시장,상설장,부산광역시 사하구 다대로134번길 27,부산광역시 사하구 신평1동 111-282,35.09108269,128.9771269
08010,신평종합시장,상설장,부산광역시 사하구 다대로134번길 44 신평시장상가아파트,부산광역시 사하구 신평1동 111-213,35.09162211,128.9767093
08010,괴정골목시장,상설장,부산광역시 사하구 사하로 198,,35.0993329,128.9937058
08010,하단시장,상설장,부산광역시 사하구 승학로2번길 1,부산광역시 사하구 당리동 302-7,35.10627751,128.9694939
08010,강천시장,상설장,부산광역시 사하구 옥천로 8,부산광역시 사하구 감천 1동 471,35.08826986,129.0055233
08010,감천2동시장,상설장,부산광역시 사하구 옥천로75번길 17,부산광역시 사하구 감천 2동 13-13,35.09387881,129.0088484
08010,장림시장,상설장,부산광역시 사하구 장림번영로 22,부산광역시 사하구 장림동 792-7,35.08093227,128.9677386
08010,장림골목시장,상설장,부산광역시 사하구 장림시장 5길 95,부산광역시 사하구 장림동 641-268,35.08046852,128.9676774
08010,사하시장,상설장,부산광역시 사하구 장평로 451,부산광역시 사하구 괴정동 550-38,35.0983507,128.986461
08010,하단오일시장,5일장,부산광역시 사하구 제석로17번길 1,부산광역시 사하구 하단 1동 620-8,35.10372011,128.9708028
08010,당리시장,상설장,부산광역시 사하구 제석로62번길 16,부산광역시 사하구 당리동 143-1,35.10546653,128.9753522
08010,가락타운상가시장,상설장,부산광역시 사하구 하신번영로 233 가락타운2 3단지,부산광역시 사하구 사하구 하단1동 1175,35.10107782,128.9579657
08002,서대신동골목시장,상설장,부산광역시 서구 구덕로295번길 4 서대신동2가,부산광역시 서구 서대신동2가 99-5,35.11042114,129.0173205
08002,서대신1동골목시장,상설장,부산광역시 서구 대영로 30번길 19-1 서대신동1가,부산광역시 서구 서대신동1가 149-4,35.10865755,129.0144325
08002,동대신1동골목시장,상설장,부산광역시 서구 대영로 74번길 4 동대신동1가,부산광역시 서구 동대신동1가129-6,35.11030807,129.0191909
08002,대신시장,상설장,부산광역시 서구 대영로 78 동대신동1가,부산광역시 서구 동대신동1가 113-1,35.1103293,129.0197017
08002,아미시장,상설장,부산광역시 서구 아미초장로 132 아미동2가,부산광역시 서구 아미동 2가 96-11,35.0996515,129.0174795
08002,충무동 해안시장,상설장,부산광역시 서구 자갈치로 14-12 충무동1가,부산광역시 서구 충무동 1가 43-1,35.09594124,129.0261031
08002,송남시장,상설장,부산광역시 서구 충무대로 34 암남동,부산광역시 서구 암남동 346-2,35.07851,129.0168309
08002,충무동골목시장,상설장,부산광역시 서구 충무대로267번길 5 충무동1가,부산광역시 서구 충무동1가 38-32,35.09428203,129.0236516
08002,충무동 새벽시장,상설장,부산광역시 서구 해안새벽시장길 68 남부민동,부산광역시 서구 남부민동 685-1,35.09276992,129.0249266
08014,동방시장,상설장,부산광역시 수영구 감포로8번길 10,부산광역시 수영구 민락동161-7,35.15912351,129.1212751
08014,망미중앙시장,상설장,부산광역시 수영구 과정로6번길7,부산광역시 수영구 망미동 420-25,35.17236834,129.1093334
08014,민락회타운시장,상설장,부산광역시 수영구 광남로 158,부산광역시 수영구 민락동 184-84,35.15516031,129.1186411
08014,삼익비치A상가시장,상설장,부산광역시 수영구 광안해변로 100,부산광역시 수영구 남천동 148-9,35.14375309,129.1153663
08014,삼익비치B상가시장,상설장,부산광역시 수영구 광안해변로 122,부산광역시 수영구 남천동 148-5,35.14579319,129.1149654
08014,민락골목시장,상설장,부산광역시 수영구 광안해변로 277번길39,부산광역시 수영구 민락동 231-40,35.15760964,129.1236523
08014,민락어패류시장,상설장,부산광역시 수영구 광안해변로 278,부산광역시 수영구 민락동 181-8,35.1556955,129.1243511
08014,민락씨랜드시장,상설장,부산광역시 수영구 광안해변로 299,부산광역시 수영구 민락동 181-228,35.15697403,129.1263963
08014,남천해변시장,상설장,부산광역시 수영구 광안해변로15번길 77,부산광역시 수영구 남천동556,35.13915613,129.1090408
08014,세흥시장,상설장,부산광역시 수영구 남천바다로 16,부산광역시 수영구 남천동 26-5,35.14940673,129.1123157
08014,망미삼성상가시장,상설장,부산광역시 수영구 망미로30번길 23,부산광역시 수영구 망미동777,35.16860867,129.1008259
08014,광안종합시장,상설장,부산광역시 수영구 무학로49번길 71,부산광역시 수영구 광안동 94-1,35.16442161,129.1181777
08014,광안어패류시장,상설장,부산광역시 수영구 민락수변로7번길 19,부산광역시 수영구 민락동181-72,35.15559064,129.1245342
08014,광안시장,상설장,부산광역시 수영구 수영로603번길 18,부산광역시 수영구 광안동559-2,35.16011763,129.1124667
08014,수영팔도시장,상설장,부산광역시 수영구 수영로725번길 36,부산광역시 수영구 수영동 305-3,35.16878215,129.1168966
08014,현대종합상가시장,상설장,부산광역시 수영구 수영로741번길 12,부산광역시 수영구 수영동541,35.16840801,129.1207324
08014,망미새상가시장,상설장,부산광역시 수영구 연수로275번길 9,부산광역시 수영구 망미동831,35.17361624,129.1007557
08014,망미종합시장,상설장,부산광역시 수영구 연수로310번길 16,부산광역시 수영구 망미동804,35.17180242,129.1035626
08013,거제시장,상설장,부산광역시 연제구 거제시장로14번길28,부산광역시 연제구 거제동 486-1,35.18193157,129.0727929
08013,연일시장,상설장,부산광역시 연제구 고분로 24,부산광역시 연제구 연산동636-28,35.18557217,129.0848775
08013,연천시장,상설장,부산광역시 연제구 과정로276번길28,부산광역시 연제구 연산동 364-1,35.18978408,129.0980891
08013,연미새시장,상설장,부산광역시 연제구 배산로22번길3,부산광역시 연제구 연산동 2122-26,35.17412578,129.0945796
08013,연동시장,상설장,부산광역시 연제구 연동로8번길 22,부산광역시 연제구 연산동312-18,35.18884338,129.0925228
08013,영남종합시장,상설장,부산광역시 연제구 중앙대로1031-1,부산광역시 연제구 연산동 1364-2,35.18077479,129.0770184
08004,남항시장,상설장,부산광역시 영도구 절영로 49번길 73-5,부산광역시 영도구 영선동2가 64-6,35.08890761,129.0422626
08004,청학시장,상설장,부산광역시 영도구 태종로 316번길 1,부산광역시 영도구 청학동 297-1,35.09660365,129.0603435
08004,영도봉래시장,상설장,부산광역시 영도구 태종로105번길 36,부산광역시 영도구 봉래동 3가 13-2,35.09272088,129.0432815
08001,만물의거리시장,상설장,부산광역시 중구 국제시장 2길24-1,부산광역시 중구 신창동4가 10-5,35.10148479,129.0285506
08001,부산 자갈밭시장,상설장,부산광역시 중구 남포동 자갈치해안로 52,부산광역시 중구 남포동4가 37-1,35.09661378,129.0305837
08001,영주시장,상설장,부산광역시 중구 대영로 242길,부산광역시 중구 영주동 595-3,35.11189976,129.0369848
08001,월드밸리,상설장,부산광역시 중구 대청로 60,부산광역시 중구 부평동2가 2,35.10280429,129.0263584
08001,보수종합시장,상설장,부산광역시 중구 보수대로 94,부산광역시 중구 보수동3가 46-1,35.10421143,129.0218075
08001,부평깡통시장,상설장,부산광역시 중구 부평1길,부산광역시 중구 부평동2가 16,35.1015592,129.0260206
08001,남포건어물도매시장,상설장,부산광역시 중구 용미길10번길1,부산광역시 중구 남포동1가 62-1,35.09683833,129.0347275
08001,신천지 시장,상설장,부산광역시 중구 자갈치로 33,부산광역시 중구 남포동6가 3,35.09705479,129.0278397
08001,신동아수산물시장,상설장,부산광역시 중구 자갈치로 42,부산광역시 중구 남포동5가 92,35.09672134,129.0286701
08001,자갈치시장,상설장,부산광역시 중구 자갈치해안로 52번길,부산광역시 중구 남포동4가 37-1,35.09661378,129.0305837
08001,창선상가,상설장,부산광역시 중구 중구로 44 331호,부산광역시 중구 부평동1가 13-6,35.10194037,129.0277411
08001,국제시장,상설장,부산광역시 중구 중구로 국제시장 2길 25호 2공구 서동 3층,부산광역시 중구 신창동 4가,,
08001,아리랑거리,상설장,부산광역시 중구 중구로30번길 12,부산광역시 중구 신창동 3가 17-1,35.10045748,129.0289689
08001,신창상가,상설장,부산광역시 중구 중구로34번길 21-1,부산광역시 중구 신창동1가 19-2,35.10117897,129.0302005
08001,부산데파트,상설장,부산광역시 중구 중앙대로 1,부산광역시 중구 중앙동7가 20-1,35.09830526,129.0367023
08001,새영주시장,상설장,부산광역시 중구 초량중로6번길 일원,부산광역시 중구 영주동 20-16,35.11270202,129.0363017
08009,해운대시장,상설장,부산광역시 해운대구 구남로41번길 22-1,부산광역시 해운대구 중1동 1394-193,35.16140387,129.1623153
08009,반송골목시장,상설장,부산광역시 해운대구 아랫반송로 39번길 18-1,부산광역시 해운대구 반송동 250-371,35.22428809,129.1503333
08009,반송시장,상설장,부산광역시 해운대구 아랫반송로21번길 41,부산광역시 해운대구 반송1동 709-12,35.22647416,129.14805
08009,반송큰시장(반송2동),상설장,부산광역시 해운대구 윗반송로51번길 86,부산광역시 해운대구 반송2동 40-762,35.23111739,129.1562096
08009,재송한마음시장,상설장,부산광역시 해운대구 재반로 81-20,부산광역시 해운대구 재송동 1089-18,35.18607539,129.1246062
08009,반여시장,상설장,부산광역시 해운대구 재반로226번길 48,부산광역시 해운대구 반여2동 1291 918,35.1977028,129.1334271
08009,반여3동골목시장,상설장,부산광역시 해운대구 재반로256번길 8,부산광역시 해운대구 반여3동 1607-2,35.19993941,129.1320531
08009,재송시장,상설장,부산광역시 해운대구 재송1로60번길 16 서해재송아파트,부산광역시 해운대구 재송1동 1080-5,35.18658572,129.1236759
08009,좌동재래시장,상설장,부산광역시 해운대구 좌동로91번길 20,부산광역시 해운대구 좌동 892,35.17306907,129.1744556
08009,우동종합상가시장,상설장,부산광역시 해운대구 해운대로383번길 37-10,부산광역시 해운대구 우2동 1092 16,35.17067972,129.1388575
08009,반여2동상가시장,상설장,부산광역시 해운대구 해운대로61번길 95-83,부산광역시 해운대구 반여2동 1291-1425,35.1960262,129.1290477
01023,영동전통시장,상설장,서울특별시 강남구 강남대로 128길 20 영동프라자 2동 204호,서울특별시 강남구 논현동 140,37.50999521,127.0238232
01023,강남시장,상설장,서울특별시 강남구 압구정로 2길 46,서울특별시 강남구 신사동 510-11,37.51876726,127.0206916
01023,신사 상가,상설장,서울특별시 강남구 압구정로29길 72-1,서울특별시 강남구 압구정동 454,37.53228798,127.028402
01023,청담삼익상가,상설장,서울특별시 강남구 학동로 101길 26,서울특별시 강남구 청담동 134-20,37.5224448,127.0576204
01025,고분다리전통시장,상설장,서울특별시 강동구 구천면로34길 13,서울특별시 강동구 천호동 393-32,37.54248956,127.1319288
01025,암사종합시장,상설장,서울특별시 강동구 상암로 11길 17,서울특별시 강동구 암사동 501-18,37.5505465,127.1287154
01025,명일전통시장,상설장,서울특별시 강동구 양재대로138길 20,서울특별시 강동구 명일동 333-2 일대,37.54953208,127.1449535
01025,둔촌역전통시장,상설장,서울특별시 강동구 양재대로91길20,서울특별시 강동구 성내동 416-12,37.52805886,127.1349692
01025,성내전통시장,상설장,서울특별시 강동구 천호대로162길 61,서울특별시 강동구 성내동 144-12,37.53416804,127.1278893
01025,길동복조리시장,상설장,서울특별시 강동구 천호대로193길 37,,37.53757106,127.1437617
01009,우이시장,상설장,서울특별시 강북구 노해로 23길 68,서울특별시 강북구 수유동 270-185,37.64603739,127.020016
01009,수유프라자,상설장,서울특별시 강북구 도봉로 261,서울특별시 강북구 수유동 63,37.63169253,127.0234675
01009,숭인시장,상설장,서울특별시 강북구 도봉로 45,서울특별시 강북구 미아동 60-5,37.61314356,127.0294532
01009,수유시장,상설장,서울특별시 강북구 도봉로67길 18,서울특별시 강북구 수유1동 54-5,37.63072891,127.0226681
01009,수유전통시장,상설장,서울특별시 강북구 도봉로67길 18,서울특별시 강북구 수유동 54-5,37.63072891,127.0226681
01009,수유재래시장,상설장,서울특별시 강북구 도봉로71길 26,서울특별시 강북구 수유1동 50-77,37.63153004,127.0223303
01009,장미원 골목시장,상설장,서울특별시 강북구 삼양로 464,서울특별시 강북구 수유동 316-11,37.64463283,127.0160158
01009,수유북부시장,상설장,서울특별시 강북구 삼양로 91길 11의 12,서울특별시 강북구 수유동 413-2,37.63675807,127.016487
01009,동북시장,상설장,서울특별시 강북구 솔샘로 233,서울특별시 강북구 미아동 701-3,37.62042225,127.0190955
01009,강북북부시장(주),상설장,서울특별시 강북구 한천로 123길 26,서울특별시 강북구 번동 413-3,37.63623599,127.0303422
01009,남한시장(주)수유중앙시장,상설장,서울특별시 강북로 노해로 17길 21,서울특별시 강북로 수유동 32-2,37.64033675,127.0211763
01016,까치산시장,상설장,서울특별시 강서구 강서로 12길 14,서울특별시 강서구 화곡동 342-16,37.53153099,126.8478603
01016,신월중앙시장,상설장,서울특별시 강서구 강서로 5나길 109,서울특별시 강서구 화곡동 929-1,37.52796881,126.8419059
01016,남부골목시장,상설장,서울특별시 강서구 곰달래로 55길4 화곡동,서울특별시 강서구 화곡동 797-7,37.5322382,126.8607298
01016,화곡본동시장,상설장,서울특별시 강서구 까치산로 35,서울특별시 강서구 화곡본동 98-45,37.54288484,126.8441295
01016,화곡남부시장,상설장,서울특별시 강서구 등촌로5길 80번지,서울특별시 강서구 화곡동 830-1,37.53307069,126.8589518
01016,방신전통시장,상설장,서울특별시 강서구 방화동로16길32,서울특별시 강서구 방화동 579-1,37.57150834,126.812647
01016,화곡중앙시장,상설장,서울특별시 강서구 월정로 30길 66,서울특별시 강서구 화곡동 362-144,37.53488408,126.8395063
01016,대원종합시장,상설장,서울특별시 강서구 화곡로21길 78,서울특별시 강서구 화곡3동 1023,37.54448674,126.8364753
01016,등마루시장,상설장,서울특별시 강서구 화곡로68길 120,서울특별시 강서구 등촌동 637-10,37.55666003,126.8602651
01021,봉천중앙시장,상설장,서울특별시 관악구 관악로 211,서울특별시 관악구 봉천동 32-2,37.48419585,126.9543274
01021,관악신사시장,상설장,서울특별시 관악구 관천로19길 89,서울특별시 관악구 신림동 494-34,37.48679165,126.9170725
01021,우림시장,상설장,서울특별시 관악구 난곡로 26길 19,서울특별시 관악구 신림동 638-50,37.4704665,126.921091
01021,신림종합시장,상설장,서울특별시 관악구 남부순환로 157길 63,서울특별시 관악구 신림동 505-1,37.4846461,126.9170932
01021,인천시장,상설장,서울특별시 관악구 남부순환로246나길 14,서울특별시 관악구 봉천동 1636-4,37.47486164,126.9647704
01021,신림현대종합상가,상설장,서울특별시 관악구 신림로 29길 3-20,서울특별시 관악구 신림동 1694,37.47462652,126.9338049
01021,관악종합시장,상설장,서울특별시 관악구 신원로 23,서울특별시 관악구 신림동 1602-1,37.4815767,126.928063
01021,신원시장,상설장,서울특별시 관악구 신원로3길 20-3,서울특별시 관악구 신원동 1599-3,37.48206598,126.9273791
01021,봉천현대시장,상설장,서울특별시 관악구 양녕로 49,서울특별시 관악구 봉천동 503-2,37.48643059,126.946515
01021,봉일시장,상설장,서울특별시 관악구 은천로 28,서울특별시 관악구 봉천동 951-25,37.48592467,126.9383804
01021,조원동 펭귄시장,상설장,서울특별시 관악구 조원로16길 27,서울특별시 관악구 신림동 541의 6,37.48314523,126.9114212
01021,신림중앙시장,상설장,서울특별시 관악구 조원로16길 27,서울특별시 관악구 조원동 541,37.48314523,126.9114212
01021,봉천제일종합시장,상설장,서울특별시 관악구 청룡2길 29,서울특별시 관악구 청룡동 921-1,37.48124954,126.9444156
01005,중곡제일시장,상설장,서울특별시 광진구 긴고랑로11길 11,서울특별시 광진구 중곡동 229-5,37.56390828,127.0813014
01005,중곡제일시장,상설장,서울특별시 광진구 긴고랑로11길 14,서울특별시 광진구 중곡동 221-6번지,37.56388274,127.0817652
01005,광성시장,상설장,서울특별시 광진구 능동로 47길 30,서울특별시 광진구 중곡동 229-15,37.5635863,127.0811202
01005,한아름시장,상설장,서울특별시 광진구 능동로13길 39,서울특별시 광진구 화양동 10-1,37.54395902,127.0697577
01005,영동교 골목시장,상설장,서울특별시 광진구 동일로10길 47,서울특별시 광진구 자양4동 40-38,37.53752561,127.0642052
01005,능동로 골목시장,상설장,서울특별시 광진구 뚝섬로 30길 23,서울특별시 광진구 자양동 553-219,37.53514507,127.0666557
01005,노룬산 시장,상설장,서울특별시 광진구 뚝섬로 491 노룬산시장,서울특별시 광진구 자양동 44-2,37.5364854,127.0648775
01005,노룬산골목시장,상설장,서울특별시 광진구 뚝섬로25길 6,서울특별시 광진구 자양동 553-60,37.53636441,127.0653406
01005,자양전통시장,상설장,서울특별시 광진구 뚝섬로47길 45-2,서울특별시 광진구 자양동 613-11 일원,37.53438238,127.0791889
01005,조양시장,상설장,서울특별시 광진구 아차산로 30길 39,서울특별시 광진구 자양동 6-20,37.53899664,127.0674893
01005,화양제일골목시장,상설장,서울특별시 광진구 아차산로29길 59,서울특별시 광진구 화양동 34-72호,37.54349132,127.0692921
01005,신성시장,상설장,서울특별시 광진구 용마산로 50,서울특별시 광진구 중곡동 79-7,37.55808075,127.0880508
01017,개봉중앙시장,상설장,서울특별시 구로구 개봉로 17길 34,서울특별시 구로구 개봉동 324-1,37.49178393,126.8540716
01017,고척근린시장,상설장,서울특별시 구로구 고척로 40길 19,서울특별시 구로구 고척동 269-1,37.50195711,126.8511199
01017,개봉프라자,상설장,서울특별시 구로구 고척로40길 19,서울특별시 구로구 고척동 269의1,37.50195711,126.8511199
01017,구로시장,상설장,서울특별시 구로구 구로동로22길 17-4,서울특별시 구로구 구로동734-17 2층,37.48963005,126.8856198
01017,남구로시장,상설장,서울특별시 구로구 구로동로26길 41,서울특별시 구로구 구로2동 730-52,37.49020847,126.8864324
01017,가리봉시장,상설장,서울특별시 구로구 우마3길 15,서울특별시 구로구 가리봉동 123-62,37.48167727,126.8890779
01017,고척골목시장,상설장,서울특별시 구로구 중앙로8길 10 고척동,서울특별시 구로구 고척동 51-10,37.5033751,126.8627093
01018,은행나무시장,상설장,서울특별시 금천구 금하로 25길 9 지하1층,서울특별시 금천구 시흥동 828-45,37.45131824,126.9093491
01018,비단길현대시장,상설장,서울특별시 금천구 독산로 27길 52,서울특별시 금천구 시흥동 828-45,37.45772651,126.9048774
01018,남문시장,상설장,서울특별시 금천구 시흥대로 144길 17,서울특별시 금천구 독산동 984-10,37.4737667,126.900424
01018,대명여울빛거리시장,상설장,서울특별시 금천구 시흥대로 212 시흥동,서울특별시 금천구 시흥동 889-13,37.45277308,126.9016494
01011,공릉동도깨비시장,상설장,서울특별시 노원구 동일로180길 37,서울특별시 노원구 공릉1동 566-20외 65필지,37.62269037,127.0762493
01011,상계중앙시장,상설장,서울특별시 노원구 상계로 27길 32,서울특별시 노원구 상계동 389번지 일원 49필지,37.65996021,127.0698633
01010,창동신창시장,상설장,서울특별시 도봉구 덕릉로 57길 17,서울특별시 도봉구 창동 578-47,37.63943514,127.0374555
01010,창동골목시장,상설장,서울특별시 도봉구 덕릉로58길 16,서울특별시 도봉구 창동 557-45 일대,37.63840117,127.0391454
01010,방학동도깨비시장,상설장,서울특별시 도봉구 도당로 13가길 17 2층,서울특별시 도봉구 방학동 633-15,37.66594127,127.0362062
01010,신도봉시장,상설장,서울특별시 도봉구 도당로 27길 60,서울특별시 도봉구 도봉동 611,37.67001525,127.0411237
01010,쌍문시장,상설장,서울특별시 도봉구 도봉로113길 20,서울특별시 도봉구 쌍문동 94-29,37.6483674,127.032968
01010,백운시장,상설장,서울특별시 도봉구 삼양로154길 30,서울특별시 도봉구 쌍문동 495-80,37.65549577,127.0148849
01006,청량리농수산물시장,상설장,서울특별시 동대문구 경동시장로 22,서울특별시 동대문구 제기동 629-2,37.58091917,127.0408796
01006,청량리전통시장,상설장,서울특별시 동대문구 경동시장로2길 49-3,서울특별시 동대문구 청량리동 773,37.58061952,127.043606
01006,청량종합도매시장,상설장,서울특별시 동대문구 경동시장로30-7,서울특별시 동대문구 제기동 620-44,37.58194298,127.0408559
01006,답십리건축자재시장,상설장,서울특별시 동대문구 고미술로 49,서울특별시 동대문구 답십리동 483번지 일대,37.56745985,127.0534875
01006,청량리수산시장,상설장,서울특별시 동대문구 고산자로 34길 48의1,서울특별시 동대문구 용두동 20-1,37.57807282,127.0409508
01006,경동광성상가,상설장,서울특별시 동대문구 고산자로 464,서울특별시 동대문구 제기동 917,37.58099105,127.0388095
01006,경동시장,상설장,서울특별시 동대문구 고산자로36길 3,서울특별시 동대문구 제기동 1036,37.57903777,127.0391429
01006,답십리 시장,상설장,서울특별시 동대문구 답신리로51길 4-1,서울특별시 동대문구 답십리2동 66-17,37.57316302,127.0586903
01006,서울약령시장,상설장,서울특별시 동대문구 약령중앙로26,서울특별시 동대문구 제기동 1082,37.58060041,127.0375866
01006,동서시장,상설장,서울특별시 동대문구 왕산로33길 13,서울특별시 동대문구 제기동 650,37.57972596,127.0412215
01006,청량리 청과물시장,상설장,서울특별시 동대문구 왕산로33길 16,서울특별시 동대문구 제기동 635-35,37.57986447,127.0424198
01006,전통로타리시장,상설장,서울특별시 동대문구 전농로 15길 7,서울특별시 동대문구 전농동 295-52,37.57814435,127.0570279
01006,답십리현대시장,상설장,서울특별시 동대문구 전농로 4길 38,서울특별시 동대문구 답십리동 967-5,37.5667821,127.0586488
